number,date_time,temp,RH,site,block,treatment,,
3368,8/28/2017 10:00,61.804,99.248,,,,,
3369,8/28/2017 10:30,62.62,99.116,,,,,
3370,8/28/2017 11:00,63.347,98.611,,,,,
3371,8/28/2017 11:30,63.648,99.015,,,,,
3372,8/28/2017 12:00,66.173,97.897,,,,,
3373,8/28/2017 12:30,68.999,95.111,,,,,
3374,8/28/2017 13:00,72.007,92.596,,,,,
3375,8/28/2017 13:30,72.739,92.157,,,,,
3376,8/28/2017 14:00,76.114,85.945,,,,,
3377,8/28/2017 14:30,77.247,61.578,,,,,
3378,8/28/2017 15:00,74.338,65.955,,,,,
3379,8/28/2017 15:30,75.551,64.804,,,,,
3380,8/28/2017 16:00,76.899,62.037,,,,,
3381,8/28/2017 16:30,76.332,61.526,,,,,
3382,8/28/2017 17:00,74.727,65.511,,,,,
3383,8/28/2017 17:30,77.029,61.435,,,,,
3384,8/28/2017 18:00,74.511,65.038,,,,,
3385,8/28/2017 18:30,73.256,67.169,,,,,
3386,8/28/2017 19:00,70.416,70.173,,,,,
3387,8/28/2017 19:30,68.056,70.982,,,,,
3388,8/28/2017 20:00,64.888,78.544,,,,,
3389,8/28/2017 20:30,61.633,86.667,,,,,
3390,8/28/2017 21:00,59.572,91.115,,,,,
3391,8/28/2017 21:30,58.282,93.37,,,,,
3392,8/28/2017 22:00,57.29,94.316,,,,,
3393,8/28/2017 22:30,57.074,95.906,,,,,
3394,8/28/2017 23:00,57.16,96.251,,,,,
3395,8/28/2017 23:30,57.376,95.771,,,,,
3396,8/29/2017 0:00,56.772,96.092,,,,,
3397,8/29/2017 0:30,56.383,96.952,,,,,
3398,8/29/2017 1:00,55.949,97.396,,,,,
3399,8/29/2017 1:30,55.342,97.254,,,,,
3400,8/29/2017 2:00,55.299,98.334,,,,,
3401,8/29/2017 2:30,54.995,97.556,,,,,
3402,8/29/2017 3:00,53.951,97.701,,,,,
3403,8/29/2017 3:30,53.776,97.927,,,,,
3404,8/29/2017 4:00,54.082,98.376,,,,,
3405,8/29/2017 4:30,53.865,98.342,,,,,
3406,8/29/2017 5:00,53.427,98.777,,,,,
3407,8/29/2017 5:30,54.909,99.506,,,,,
3408,8/29/2017 6:00,56.165,99.75,,,,,
3409,8/29/2017 6:30,56.122,99.693,,,,,
3410,8/29/2017 7:00,56.035,99.83,,,,,
3411,8/29/2017 7:30,56.556,99.961,,,,,
3412,8/29/2017 8:00,57.247,99.741,,,,,
3413,8/29/2017 8:30,58.498,99.504,,,,,
3414,8/29/2017 9:00,59.702,98.419,,,,,
3415,8/29/2017 9:30,61.633,97.531,,,,,
3416,8/29/2017 10:00,62.962,95.657,,,,,
3417,8/29/2017 10:30,63.689,95.111,,,,,
3418,8/29/2017 11:00,64.418,93.033,,,,,
3419,8/29/2017 11:30,66.558,89.669,,,,,
3420,8/29/2017 12:00,66.515,88.284,,,,,
3421,8/29/2017 12:30,67.372,85.884,,,,,
3422,8/29/2017 13:00,72.136,77.333,,,,,
3423,8/29/2017 13:30,78.865,61.599,,,,,
3424,8/29/2017 14:00,82.708,53.949,,,,,
3425,8/29/2017 14:30,80.978,55.929,,,,,
3426,8/29/2017 15:00,82.62,53.56,,,,,
3427,8/29/2017 15:30,80.845,53.582,,,,,
3428,8/29/2017 16:00,83.377,46.573,,,,,
3429,8/29/2017 16:30,81.997,50.224,,,,,
3430,8/29/2017 17:00,80.757,50.262,,,,,
3431,8/29/2017 17:30,79.612,50.274,,,,,
3432,8/29/2017 18:00,77.029,53.443,,,,,
3433,8/29/2017 18:30,76.289,57.481,,,,,
3434,8/29/2017 19:00,74.077,62.513,,,,,
3435,8/29/2017 19:30,71.92,68.732,,,,,
3436,8/29/2017 20:00,66.857,81.611,,,,,
3437,8/29/2017 20:30,63.133,88.537,,,,,
3438,8/29/2017 21:00,61.376,91.788,,,,,
3439,8/29/2017 21:30,61.205,92.581,,,,,
3440,8/29/2017 22:00,60.003,94.188,,,,,
3441,8/29/2017 22:30,59.745,95.112,,,,,
3442,8/29/2017 23:00,58.023,94.939,,,,,
3443,8/29/2017 23:30,57.463,96.066,,,,,
3444,8/30/2017 0:00,56.642,96.302,,,,,
3445,8/30/2017 0:30,56.295,96.481,,,,,
3446,8/30/2017 1:00,56.858,97.023,,,,,
3447,8/30/2017 1:30,56.426,97.366,,,,,
3448,8/30/2017 2:00,55.776,97.547,,,,,
3449,8/30/2017 2:30,55.342,97.937,,,,,
3450,8/30/2017 3:00,54.952,97.448,,,,,
3451,8/30/2017 3:30,54.43,97.521,,,,,
3452,8/30/2017 4:00,54.126,98.231,,,,,
3453,8/30/2017 4:30,53.384,97.716,,,,,
3454,8/30/2017 5:00,53.253,98.048,,,,,
3455,8/30/2017 5:30,52.992,98.485,,,,,
3456,8/30/2017 6:00,52.641,98.656,,,,,
3457,8/30/2017 6:30,52.729,98.62,,,,,
3458,8/30/2017 7:00,52.378,98.766,,,,,
3459,8/30/2017 7:30,52.947,98.978,,,,,
3460,8/30/2017 8:00,55.647,99.469,,,,,
3461,8/30/2017 8:30,61.162,99.099,,,,,
3462,8/30/2017 9:00,63.433,96.532,,,,,
3463,8/30/2017 9:30,66.344,92.64,,,,,
3464,8/30/2017 10:00,69.685,85.546,,,,,
3465,8/30/2017 10:30,72.007,79.803,,,,,
3466,8/30/2017 11:00,75.508,72.529,,,,,
3467,8/30/2017 11:30,80.713,61.209,,,,,
3468,8/30/2017 12:00,75.681,68.753,,,,,
3469,8/30/2017 12:30,82.042,54.119,,,,,
3470,8/30/2017 13:00,87.436,44.485,,,,,
3471,8/30/2017 13:30,86.256,44.606,,,,,
3472,8/30/2017 14:00,87.894,42.432,,,,,
3473,8/30/2017 14:30,89.177,42.212,,,,,
3474,8/30/2017 15:00,87.163,42.751,,,,,
3475,8/30/2017 15:30,84.094,47.499,,,,,
3476,8/30/2017 16:00,85.307,45.135,,,,,
3477,8/30/2017 16:30,84.9,46.383,,,,,
3478,8/30/2017 17:00,81.466,49.864,,,,,
3479,8/30/2017 17:30,76.289,59.709,,,,,
3480,8/30/2017 18:00,75.204,61.884,,,,,
3481,8/30/2017 18:30,77.553,55.62,,,,,
3482,8/30/2017 19:00,75.594,58.847,,,,,
3483,8/30/2017 19:30,73.602,62.196,,,,,
3484,8/30/2017 20:00,70.201,69.415,,,,,
3485,8/30/2017 20:30,67.199,77.851,,,,,
3486,8/30/2017 21:00,65.615,82.544,,,,,
3487,8/30/2017 21:30,64.803,84.596,,,,,
3488,8/30/2017 22:00,63.689,88.072,,,,,
3489,8/30/2017 22:30,64.288,87.583,,,,,
3490,8/30/2017 23:00,62.834,90.157,,,,,
3491,8/30/2017 23:30,59.702,92.317,,,,,
3492,8/31/2017 0:00,58.368,93.486,,,,,
3493,8/31/2017 0:30,57.204,95.283,,,,,
3494,8/31/2017 1:00,57.722,96.078,,,,,
3495,8/31/2017 1:30,58.455,97.823,,,,,
3496,8/31/2017 2:00,60.604,96.607,,,,,
3497,8/31/2017 2:30,59.916,96.814,,,,,
3498,8/31/2017 3:00,58.109,96.392,,,,,
3499,8/31/2017 3:30,56.901,97.285,,,,,
3500,8/31/2017 4:00,57.506,97.706,,,,,
3501,8/31/2017 4:30,56.035,96.799,,,,,
3502,8/31/2017 5:00,55.776,97.75,,,,,
3503,8/31/2017 5:30,59.185,98.366,,,,,
3504,8/31/2017 6:00,59.916,98.477,,,,,
3505,8/31/2017 6:30,60.26,97.686,,,,,
3506,8/31/2017 7:00,60.69,97.211,,,,,
3507,8/31/2017 7:30,60.991,95.863,,,,,
3508,8/31/2017 8:00,61.333,94.067,,,,,
3509,8/31/2017 8:30,61.419,92.216,,,,,
3510,8/31/2017 9:00,62.362,90.918,,,,,
3511,8/31/2017 9:30,63.433,87.876,,,,,
3512,8/31/2017 10:00,63.99,83.916,,,,,
3513,8/31/2017 10:30,64.888,80.647,,,,,
3514,8/31/2017 11:00,66.857,76.105,,,,,
3515,8/31/2017 11:30,69.427,69.66,,,,,
3516,8/31/2017 12:00,71.361,65.788,,,,,
3517,8/31/2017 12:30,70.716,63.837,,,,,
3518,8/31/2017 13:00,74.597,55.038,,,,,
3519,8/31/2017 13:30,71.19,55.664,,,,,
3520,8/31/2017 14:00,80.537,41.486,,,,,
3521,8/31/2017 14:30,78.165,43.138,,,,,
3522,8/31/2017 15:00,78.076,43.491,,,,,
3523,8/31/2017 15:30,75.942,45.877,,,,,
3524,8/31/2017 16:00,76.636,42.651,,,,,
3525,8/31/2017 16:30,75.117,44.532,,,,,
3526,8/31/2017 17:00,74.77,43.927,,,,,
3527,8/31/2017 17:30,74.163,45.049,,,,,
3528,8/31/2017 18:00,72.997,44.618,,,,,
3529,8/31/2017 18:30,70.029,50.077,,,,,
3530,8/31/2017 19:00,68.614,49.249,,,,,
3531,8/31/2017 19:30,65.959,53.077,,,,,
3532,8/31/2017 20:00,62.362,61.534,,,,,
3533,8/31/2017 20:30,58.325,71.882,,,,,
3534,8/31/2017 21:00,56.512,77.146,,,,,
3535,8/31/2017 21:30,57.592,73.11,,,,,
3536,8/31/2017 22:00,57.506,71.423,,,,,
3537,8/31/2017 22:30,55.992,75.523,,,,,
3538,8/31/2017 23:00,55.342,78.809,,,,,
3539,8/31/2017 23:30,54.648,81.927,,,,,
3540,9/1/2017 0:00,53.602,84.788,,,,,
3541,9/1/2017 0:30,52.903,85.259,,,,,
3542,9/1/2017 1:00,52.16,85.002,,,,,
3543,9/1/2017 1:30,50.709,86.667,,,,,
3544,9/1/2017 2:00,49.737,87.273,,,,,
3545,9/1/2017 2:30,48.583,89.047,,,,,
3546,9/1/2017 3:00,47.512,90.448,,,,,
3547,9/1/2017 3:30,46.616,91.908,,,,,
3548,9/1/2017 4:00,45.624,92.907,,,,,
3549,9/1/2017 4:30,45.354,93.499,,,,,
3550,9/1/2017 5:00,45.354,93.851,,,,,
3551,9/1/2017 5:30,45.172,94.126,,,,,
3552,9/1/2017 6:00,44.991,94.5,,,,,
3553,9/1/2017 6:30,45.172,94.176,,,,,
3554,9/1/2017 7:00,44.901,94.487,,,,,
3555,9/1/2017 7:30,45.761,93.609,,,,,
3556,9/1/2017 8:00,47.512,91.551,,,,,
3557,9/1/2017 8:30,49.294,87.659,,,,,
3558,9/1/2017 9:00,51.852,82.578,,,,,
3559,9/1/2017 9:30,54.909,77.625,,,,,
3560,9/1/2017 10:00,59.788,68.207,,,,,
3561,9/1/2017 10:30,63.689,59.913,,,,,
3562,9/1/2017 11:00,66.857,50.75,,,,,
3563,9/1/2017 11:30,67.456,49.353,,,,,
3564,9/1/2017 12:00,68.828,45.843,,,,,
3565,9/1/2017 12:30,67.842,45.076,,,,,
3566,9/1/2017 13:00,73.386,42.511,,,,,
3567,9/1/2017 13:30,74.727,39.234,,,,,
3568,9/1/2017 14:00,75.551,36.281,,,,,
3569,9/1/2017 14:30,75.333,34.509,,,,,
3570,9/1/2017 15:00,78.69,31.931,,,,,
3571,9/1/2017 15:30,77.727,32.12,,,,,
3572,9/1/2017 16:00,74.683,33.543,,,,,
3573,9/1/2017 16:30,72.696,35.894,,,,,
3574,9/1/2017 17:00,72.264,37.156,,,,,
3575,9/1/2017 17:30,72.912,37.093,,,,,
3576,9/1/2017 18:00,71.146,35.909,,,,,
3577,9/1/2017 18:30,69.085,39.392,,,,,
3578,9/1/2017 19:00,66.686,42.602,,,,,
3579,9/1/2017 19:30,64.375,45.54,,,,,
3580,9/1/2017 20:00,59.401,58.332,,,,,
3581,9/1/2017 20:30,54.037,73.509,,,,,
3582,9/1/2017 21:00,50.929,82.166,,,,,
3583,9/1/2017 21:30,49.737,85.429,,,,,
3584,9/1/2017 22:00,48.762,87.142,,,,,
3585,9/1/2017 22:30,47.736,89.086,,,,,
3586,9/1/2017 23:00,47.691,90.268,,,,,
3587,9/1/2017 23:30,47.691,90.396,,,,,
3588,9/2/2017 0:00,48.405,89.645,,,,,
3589,9/2/2017 0:30,46.436,91.831,,,,,
3590,9/2/2017 1:00,47.289,91.851,,,,,
3591,9/2/2017 1:30,46.841,91.915,,,,,
3592,9/2/2017 2:00,46.076,93.579,,,,,
3593,9/2/2017 2:30,46.796,93.229,,,,,
3594,9/2/2017 3:00,46.706,93.191,,,,,
3595,9/2/2017 3:30,46.886,93.622,,,,,
3596,9/2/2017 4:00,46.571,94.231,,,,,
3597,9/2/2017 4:30,45.262,95.141,,,,,
3598,9/2/2017 5:00,45.307,95.871,,,,,
3599,9/2/2017 5:30,44.764,96.211,,,,,
3600,9/2/2017 6:00,45.262,96.138,,,,,
3601,9/2/2017 6:30,43.945,96.953,,,,,
3602,9/2/2017 7:00,44.4,96.998,,,,,
3603,9/2/2017 7:30,45.217,96.801,,,,,
3604,9/2/2017 8:00,47.736,95.309,,,,,
3605,9/2/2017 8:30,51.721,90.961,,,,,
3606,9/2/2017 9:00,56.208,82.503,,,,,
3607,9/2/2017 9:30,59.142,75.995,,,,,
3608,9/2/2017 10:00,63.819,70.161,,,,,
3609,9/2/2017 10:30,67.928,61.62,,,,,
3610,9/2/2017 11:00,70.63,55.618,,,,,
3611,9/2/2017 11:30,77.378,44.615,,,,,
3612,9/2/2017 12:00,79.128,38.963,,,,,
3613,9/2/2017 12:30,80.845,37.601,,,,,
3614,9/2/2017 13:00,82.085,30.603,,,,,
3615,9/2/2017 13:30,85.082,29.409,,,,,
3616,9/2/2017 14:00,87.528,26.171,,,,,
3617,9/2/2017 14:30,87.255,26.575,,,,,
3618,9/2/2017 15:00,83.467,32.027,,,,,
3619,9/2/2017 15:30,82.886,31.626,,,,,
3620,9/2/2017 16:00,81.775,32.283,,,,,
3621,9/2/2017 16:30,81.023,33.326,,,,,
3622,9/2/2017 17:00,77.727,35.701,,,,,
3623,9/2/2017 17:30,78.076,38.44,,,,,
3624,9/2/2017 18:00,73.04,42.651,,,,,
3625,9/2/2017 18:30,71.49,45.545,,,,,
3626,9/2/2017 19:00,69.085,50.479,,,,,
3627,9/2/2017 19:30,67.199,57.119,,,,,
3628,9/2/2017 20:00,64.033,64.281,,,,,
3629,9/2/2017 20:30,62.704,65.367,,,,,
3630,9/2/2017 21:00,62.062,65.334,,,,,
3631,9/2/2017 21:30,61.633,63.846,,,,,
3632,9/2/2017 22:00,60.089,75.087,,,,,
3633,9/2/2017 22:30,56.815,93.989,,,,,
3634,9/2/2017 23:00,55.69,93.827,,,,,
3635,9/2/2017 23:30,54.909,90.599,,,,,
3636,9/3/2017 0:00,55.386,73.207,,,,,
3637,9/3/2017 0:30,55.906,69.767,,,,,
3638,9/3/2017 1:00,56.469,65.52,,,,,
3639,9/3/2017 1:30,56.728,68.646,,,,,
3640,9/3/2017 2:00,56.642,69.93,,,,,
3641,9/3/2017 2:30,56.988,70.367,,,,,
3642,9/3/2017 3:00,57.031,72.623,,,,,
3643,9/3/2017 3:30,56.901,74.813,,,,,
3644,9/3/2017 4:00,56.858,78.048,,,,,
3645,9/3/2017 4:30,57.031,81.623,,,,,
3646,9/3/2017 5:00,55.429,85.078,,,,,
3647,9/3/2017 5:30,54.43,89.065,,,,,
3648,9/3/2017 6:00,55.558,88.876,,,,,
3649,9/3/2017 6:30,56.295,88.447,,,,,
3650,9/3/2017 7:00,55.602,91.219,,,,,
3651,9/3/2017 7:30,55.256,93.403,,,,,
3652,9/3/2017 8:00,56.512,93.48,,,,,
3653,9/3/2017 8:30,61.804,88.547,,,,,
3654,9/3/2017 9:00,61.547,86.656,,,,,
3655,9/3/2017 9:30,64.845,83.196,,,,,
3656,9/3/2017 10:00,66.301,79.92,,,,,
3657,9/3/2017 10:30,67.5,77.432,,,,,
3658,9/3/2017 11:00,71.19,72.976,,,,,
3659,9/3/2017 11:30,74.424,64.063,,,,,
3660,9/3/2017 12:00,76.681,61.097,,,,,
3661,9/3/2017 12:30,78.514,56.856,,,,,
3662,9/3/2017 13:00,82.13,50.586,,,,,
3663,9/3/2017 13:30,82.085,48.912,,,,,
3664,9/3/2017 14:00,80.625,48.454,,,,,
3665,9/3/2017 14:30,84.137,40.912,,,,,
3666,9/3/2017 15:00,82.13,41.418,,,,,
3667,9/3/2017 15:30,80.361,41.606,,,,,
3668,9/3/2017 16:00,83.959,39.94,,,,,
3669,9/3/2017 16:30,81.597,40.924,,,,,
3670,9/3/2017 17:00,80.008,43.353,,,,,
3671,9/3/2017 17:30,79.7,43.53,,,,,
3672,9/3/2017 18:00,77.553,45.371,,,,,
3673,9/3/2017 18:30,75.81,46.511,,,,,
3674,9/3/2017 19:00,73.688,49.936,,,,,
3675,9/3/2017 19:30,70.803,56.158,,,,,
3676,9/3/2017 20:00,68.056,63.408,,,,,
3677,9/3/2017 20:30,65.487,69.197,,,,,
3678,9/3/2017 21:00,60.647,79.219,,,,,
3679,9/3/2017 21:30,58.455,84.632,,,,,
3680,9/3/2017 22:00,57.679,86.873,,,,,
3681,9/3/2017 22:30,57.506,86.797,,,,,
3682,9/3/2017 23:00,58.885,85.283,,,,,
3683,9/3/2017 23:30,59.056,84.682,,,,,
3684,9/4/2017 0:00,61.075,79.632,,,,,
3685,9/4/2017 0:30,60.861,78.324,,,,,
3686,9/4/2017 1:00,60.948,76.595,,,,,
3687,9/4/2017 1:30,60.174,78.662,,,,,
3688,9/4/2017 2:00,59.959,79.998,,,,,
3689,9/4/2017 2:30,59.873,81.534,,,,,
3690,9/4/2017 3:00,60.089,82.44,,,,,
3691,9/4/2017 3:30,60.818,80.656,,,,,
3692,9/4/2017 4:00,59.358,84.096,,,,,
3693,9/4/2017 4:30,59.401,85.187,,,,,
3694,9/4/2017 5:00,61.29,83.522,,,,,
3695,9/4/2017 5:30,61.804,83.532,,,,,
3696,9/4/2017 6:00,61.29,83.768,,,,,
3697,9/4/2017 6:30,60.775,85.255,,,,,
3698,9/4/2017 7:00,60.604,94.639,,,,,
3699,9/4/2017 7:30,60.517,96.233,,,,,
3700,9/4/2017 8:00,60.474,96.175,,,,,
3701,9/4/2017 8:30,62.748,94.688,,,,,
3702,9/4/2017 9:00,64.459,87.931,,,,,
3703,9/4/2017 9:30,67.627,80.976,,,,,
3704,9/4/2017 10:00,70.846,72.473,,,,,
3705,9/4/2017 10:30,73.688,65.352,,,,,
3706,9/4/2017 11:00,77.117,56.554,,,,,
3707,9/4/2017 11:30,80.978,51.365,,,,,
3708,9/4/2017 12:00,82.665,50.433,,,,,
3709,9/4/2017 12:30,85.802,45.855,,,,,
3710,9/4/2017 13:00,86.799,44.74,,,,,
3711,9/4/2017 13:30,87.985,44.422,,,,,
3712,9/4/2017 14:00,87.21,46.931,,,,,
3713,9/4/2017 14:30,88.075,47.904,,,,,
3714,9/4/2017 15:00,85.712,51.107,,,,,
3715,9/4/2017 15:30,79.612,59.688,,,,,
3716,9/4/2017 16:00,77.815,63.74,,,,,
3717,9/4/2017 16:30,72.351,79.046,,,,,
3718,9/4/2017 17:00,68.742,92.841,,,,,
3719,9/4/2017 17:30,67.885,93.972,,,,,
3720,9/4/2017 18:00,67.372,92.116,,,,,
3721,9/4/2017 18:30,67.586,88.099,,,,,
3722,9/4/2017 19:00,66.643,87.757,,,,,
3723,9/4/2017 19:30,66.344,88.153,,,,,
3724,9/4/2017 20:00,64.204,90.29,,,,,
3725,9/4/2017 20:30,62.062,88.796,,,,,
3726,9/4/2017 21:00,59.142,91.214,,,,,
3727,9/4/2017 21:30,56.642,93.731,,,,,
3728,9/4/2017 22:00,55.429,94.356,,,,,
3729,9/4/2017 22:30,54.604,95.312,,,,,
3730,9/4/2017 23:00,53.733,95.005,,,,,
3731,9/4/2017 23:30,53.078,96.155,,,,,
3732,9/5/2017 0:00,52.903,96.382,,,,,
3733,9/5/2017 0:30,52.817,96.318,,,,,
3734,9/5/2017 1:00,52.16,96.725,,,,,
3735,9/5/2017 1:30,51.501,96.778,,,,,
3736,9/5/2017 2:00,51.678,97.156,,,,,
3737,9/5/2017 2:30,55.949,99.013,,,,,
3738,9/5/2017 3:00,56.728,98.375,,,,,
3739,9/5/2017 3:30,56.426,98.253,,,,,
3740,9/5/2017 4:00,56.426,98.405,,,,,
3741,9/5/2017 4:30,55.906,97.997,,,,,
3742,9/5/2017 5:00,57.549,98.955,,,,,
3743,9/5/2017 5:30,56.901,95.957,,,,,
3744,9/5/2017 6:00,55.342,95.267,,,,,
3745,9/5/2017 6:30,55.472,94.491,,,,,
3746,9/5/2017 7:00,54.995,94.087,,,,,
3747,9/5/2017 7:30,54.169,95.018,,,,,
3748,9/5/2017 8:00,54.909,94.434,,,,,
3749,9/5/2017 8:30,60.474,86.947,,,,,
3750,9/5/2017 9:00,60.174,84.254,,,,,
3751,9/5/2017 9:30,61.977,82.041,,,,,
3752,9/5/2017 10:00,63.39,75.827,,,,,
3753,9/5/2017 10:30,65.059,71.335,,,,,
3754,9/5/2017 11:00,68.828,62.758,,,,,
3755,9/5/2017 11:30,67.757,61.514,,,,,
3756,9/5/2017 12:00,71.877,51.442,,,,,
3757,9/5/2017 12:30,65.145,63.524,,,,,
3758,9/5/2017 13:00,66.772,60.217,,,,,
3759,9/5/2017 13:30,68.056,52.339,,,,,
3760,9/5/2017 14:00,70.673,47.657,,,,,
3761,9/5/2017 14:30,75.333,44.675,,,,,
3762,9/5/2017 15:00,75.985,41.404,,,,,
3763,9/5/2017 15:30,67.798,47.233,,,,,
3764,9/5/2017 16:00,73.213,43.697,,,,,
3765,9/5/2017 16:30,66.814,53.206,,,,,
3766,9/5/2017 17:00,65.145,60.766,,,,,
3767,9/5/2017 17:30,66.043,52.712,,,,,
3768,9/5/2017 18:00,65.829,53.84,,,,,
3769,9/5/2017 18:30,65.615,53.081,,,,,
3770,9/5/2017 19:00,62.875,53.05,,,,,
3771,9/5/2017 19:30,59.745,60.937,,,,,
3772,9/5/2017 20:00,58.152,66.094,,,,,
3773,9/5/2017 20:30,56.122,70.59,,,,,
3774,9/5/2017 21:00,55.386,73.122,,,,,
3775,9/5/2017 21:30,54.3,76.222,,,,,
3776,9/5/2017 22:00,53.515,81.053,,,,,
3777,9/5/2017 22:30,52.992,83.449,,,,,
3778,9/5/2017 23:00,52.992,84.896,,,,,
3779,9/5/2017 23:30,52.115,87.356,,,,,
3780,9/6/2017 0:00,48.938,89.122,,,,,
3781,9/6/2017 0:30,47.602,91.845,,,,,
3782,9/6/2017 1:00,46.841,91.991,,,,,
3783,9/6/2017 1:30,45.354,92.994,,,,,
3784,9/6/2017 2:00,45.082,94.714,,,,,
3785,9/6/2017 2:30,47.154,96.174,,,,,
3786,9/6/2017 3:00,45.761,94.213,,,,,
3787,9/6/2017 3:30,44.127,94.247,,,,,
3788,9/6/2017 4:00,43.443,94.571,,,,,
3789,9/6/2017 4:30,43.03,95.578,,,,,
3790,9/6/2017 5:00,43.259,95.934,,,,,
3791,9/6/2017 5:30,43.167,95.524,,,,,
3792,9/6/2017 6:00,41.97,95.493,,,,,
3793,9/6/2017 6:30,41.184,95.448,,,,,
3794,9/6/2017 7:00,40.764,96.295,,,,,
3795,9/6/2017 7:30,40.626,96.225,,,,,
3796,9/6/2017 8:00,45.036,97.539,,,,,
3797,9/6/2017 8:30,55.168,88.532,,,,,
3798,9/6/2017 9:00,54.387,89.794,,,,,
3799,9/6/2017 9:30,57.117,83.215,,,,,
3800,9/6/2017 10:00,59.916,76.758,,,,,
3801,9/6/2017 10:30,63.347,66.725,,,,,
3802,9/6/2017 11:00,63.561,60.143,,,,,
3803,9/6/2017 11:30,70.286,47.058,,,,,
3804,9/6/2017 12:00,68.657,47.863,,,,,
3805,9/6/2017 12:30,71.834,42.607,,,,,
3806,9/6/2017 13:00,65.487,51.644,,,,,
3807,9/6/2017 13:30,63.946,54.489,,,,,
3808,9/6/2017 14:00,67.158,47.346,,,,,
3809,9/6/2017 14:30,75.985,38.419,,,,,
3810,9/6/2017 15:00,65.487,51.426,,,,,
3811,9/6/2017 15:30,67.413,50.917,,,,,
3812,9/6/2017 16:00,72.48,46.987,,,,,
3813,9/6/2017 16:30,65.701,55.093,,,,,
3814,9/6/2017 17:00,59.916,73.735,,,,,
3815,9/6/2017 17:30,63.561,63.256,,,,,
3816,9/6/2017 18:00,66.985,54.611,,,,,
3817,9/6/2017 18:30,61.119,64.092,,,,,
3818,9/6/2017 19:00,56.556,82.709,,,,,
3819,9/6/2017 19:30,56.208,83.452,,,,,
3820,9/6/2017 20:00,54.995,86.519,,,,,
3821,9/6/2017 20:30,52.947,89.125,,,,,
3822,9/6/2017 21:00,52.16,90.737,,,,,
3823,9/6/2017 21:30,51.764,92.079,,,,,
3824,9/6/2017 22:00,51.721,93.255,,,,,
3825,9/6/2017 22:30,50.709,93.849,,,,,
3826,9/6/2017 23:00,50.576,95.125,,,,,
3827,9/6/2017 23:30,50.356,95.447,,,,,
3828,9/7/2017 0:00,50.092,95.407,,,,,
3829,9/7/2017 0:30,48.938,96.618,,,,,
3830,9/7/2017 1:00,48.182,96.528,,,,,
3831,9/7/2017 1:30,48.227,96.235,,,,,
3832,9/7/2017 2:00,48.137,97.817,,,,,
3833,9/7/2017 2:30,48.137,97.32,,,,,
3834,9/7/2017 3:00,47.871,97.825,,,,,
3835,9/7/2017 3:30,47.602,97.387,,,,,
3836,9/7/2017 4:00,46.706,96.853,,,,,
3837,9/7/2017 4:30,44.037,96.893,,,,,
3838,9/7/2017 5:00,45.714,98.333,,,,,
3839,9/7/2017 5:30,48.762,98.656,,,,,
3840,9/7/2017 6:00,49.383,98.802,,,,,
3841,9/7/2017 6:30,50.621,98.645,,,,,
3842,9/7/2017 7:00,51.062,98.464,,,,,
3843,9/7/2017 7:30,51.413,98.118,,,,,
3844,9/7/2017 8:00,52.16,98.082,,,,,
3845,9/7/2017 8:30,53.865,96.88,,,,,
3846,9/7/2017 9:00,55.776,95.433,,,,,
3847,9/7/2017 9:30,55.647,94.181,,,,,
3848,9/7/2017 10:00,58.712,87.09,,,,,
3849,9/7/2017 10:30,63.862,76.929,,,,,
3850,9/7/2017 11:00,67.329,66.646,,,,,
3851,9/7/2017 11:30,67.757,63.589,,,,,
3852,9/7/2017 12:00,65.574,62.637,,,,,
3853,9/7/2017 12:30,62.704,68.796,,,,,
3854,9/7/2017 13:00,62.834,68.867,,,,,
3855,9/7/2017 13:30,66.173,61.461,,,,,
3856,9/7/2017 14:00,63.433,62.857,,,,,
3857,9/7/2017 14:30,63.99,63.534,,,,,
3858,9/7/2017 15:00,63.946,65.103,,,,,
3859,9/7/2017 15:30,62.319,66.653,,,,,
3860,9/7/2017 16:00,63.133,66.851,,,,,
3861,9/7/2017 16:30,59.014,76.962,,,,,
3862,9/7/2017 17:00,57.204,93.268,,,,,
3863,9/7/2017 17:30,54.387,96.197,,,,,
3864,9/7/2017 18:00,53.253,97.545,,,,,
3865,9/7/2017 18:30,55.906,97.237,,,,,
3866,9/7/2017 19:00,54.3,97.198,,,,,
3867,9/7/2017 19:30,53.865,98.393,,,,,
3868,9/7/2017 20:00,53.472,98.784,,,,,
3869,9/7/2017 20:30,53.341,98.964,,,,,
3870,9/7/2017 21:00,53.209,99.194,,,,,
3871,9/7/2017 21:30,53.384,99.42,,,,,
3872,9/7/2017 22:00,53.166,99.337,,,,,
3873,9/7/2017 22:30,53.209,99.568,,,,,
3874,9/7/2017 23:00,53.166,99.735,,,,,
3875,9/7/2017 23:30,53.384,99.819,,,,,
3876,9/8/2017 0:00,53.515,99.889,,,,,
3877,9/8/2017 0:30,53.645,99.86,,,,,
3878,9/8/2017 1:00,53.515,99.889,,,,,
3879,9/8/2017 1:30,53.341,99.812,,,,,
3880,9/8/2017 2:00,52.597,99.622,,,,,
3881,9/8/2017 2:30,51.148,99.868,,,,,
3882,9/8/2017 3:00,50.797,99.665,,,,,
3883,9/8/2017 3:30,50.268,99.928,,,,,
3884,9/8/2017 4:00,51.94,100,,,,,
